id,geoid,geo_name,county,state,total_pop,perc_white,perc_black,perc_nativ_indian_ak,perc_asian,perc_haw,perc_other,perc_two_more
1400000US48007990000,48007990000,Census Tract 9900,Aransas County,Texas,0,,,,,,,
1400000US48027980002,48027980002,Census Tract 9800.02,Bell County,Texas,0,,,,,,,
1400000US48027980003,48027980003,Census Tract 9800.03,Bell County,Texas,0,,,,,,,
1400000US48029980001,48029980001,Census Tract 9800.01,Bexar County,Texas,0,,,,,,,
1400000US48029980002,48029980002,Census Tract 9800.02,Bexar County,Texas,0,,,,,,,
1400000US48029980004,48029980004,Census Tract 9800.04,Bexar County,Texas,0,,,,,,,
1400000US48029980005,48029980005,Census Tract 9800.05,Bexar County,Texas,0,,,,,,,
1400000US48039990000,48039990000,Census Tract 9900,Brazoria County,Texas,0,,,,,,,
1400000US48041980000,48041980000,Census Tract 9800,Brazos County,Texas,0,,,,,,,
1400000US48057990000,48057990000,Census Tract 9900,Calhoun County,Texas,0,,,,,,,
1400000US48061980001,48061980001,Census Tract 9800.01,Cameron County,Texas,0,,,,,,,
1400000US48061980100,48061980100,Census Tract 9801,Cameron County,Texas,0,,,,,,,
1400000US48061990000,48061990000,Census Tract 9900,Cameron County,Texas,0,,,,,,,
1400000US48071710600,48071710600,Census Tract 7106,Chambers County,Texas,0,,,,,,,
1400000US48071990000,48071990000,Census Tract 9900,Chambers County,Texas,0,,,,,,,
1400000US48113980000,48113980000,Census Tract 9800,Dallas County,Texas,0,,,,,,,
1400000US48141980000,48141980000,Census Tract 9800,El Paso County,Texas,0,,,,,,,
1400000US48167990000,48167990000,Census Tract 9900,Galveston County,Texas,0,,,,,,,
1400000US48215980000,48215980000,Census Tract 9800,Hidalgo County,Texas,0,,,,,,,
1400000US48245990000,48245990000,Census Tract 9900,Jefferson County,Texas,0,,,,,,,
1400000US48261990000,48261990000,Census Tract 9900,Kenedy County,Texas,0,,,,,,,
1400000US48273990000,48273990000,Census Tract 9900,Kleberg County,Texas,0,,,,,,,
1400000US48303980000,48303980000,Census Tract 9800,Lubbock County,Texas,0,,,,,,,
1400000US48309980000,48309980000,Census Tract 9800,McLennan County,Texas,0,,,,,,,
1400000US48321990000,48321990000,Census Tract 9900,Matagorda County,Texas,0,,,,,,,
1400000US48329980000,48329980000,Census Tract 9800,Midland County,Texas,0,,,,,,,
1400000US48355990000,48355990000,Census Tract 9900,Nueces County,Texas,0,,,,,,,
1400000US48375980000,48375980000,Census Tract 9800,Potter County,Texas,0,,,,,,,
1400000US48423980000,48423980000,Census Tract 9800,Smith County,Texas,0,,,,,,,
1400000US48439980000,48439980000,Census Tract 9800,Tarrant County,Texas,0,,,,,,,
1400000US48441980000,48441980000,Census Tract 9800,Taylor County,Texas,0,,,,,,,
1400000US48451980000,48451980000,Census Tract 9800,Tom Green County,Texas,0,,,,,,,
1400000US48453980000,48453980000,Census Tract 9800,Travis County,Texas,0,,,,,,,
1400000US48465980000,48465980000,Census Tract 9800,Val Verde County,Texas,0,,,,,,,
1400000US48469980000,48469980000,Census Tract 9800,Victoria County,Texas,0,,,,,,,
1400000US48485980000,48485980000,Census Tract 9800,Wichita County,Texas,0,,,,,,,
1400000US48489990000,48489990000,Census Tract 9900,Willacy County,Texas,0,,,,,,,
1400000US48201980000,48201980000,Census Tract 9800,Harris County,Texas,4,1,0,0,0,0,0,0
1400000US48355980000,48355980000,Census Tract 9800,Nueces County,Texas,13,1,0,0,0,0,0,0
1400000US48183980000,48183980000,Census Tract 9800,Gregg County,Texas,15,1,0,0,0,0,0,0
1400000US48453001606,48453001606,Census Tract 16.06,Travis County,Texas,16,0.625,0.1875,0.1875,0,0,0,0
1400000US48113980100,48113980100,Census Tract 9801,Dallas County,Texas,19,0,0,0,0,0,1,0
1400000US48479980000,48479980000,Census Tract 9800,Webb County,Texas,34,1,0,0,0,0,0,0
1400000US48113014002,48113014002,Census Tract 140.02,Dallas County,Texas,37,1,0,0,0,0,0,0
1400000US48027980001,48027980001,Census Tract 9800.01,Bell County,Texas,80,0.5375,0.275,0,0.1875,0,0,0
1400000US48301950100,48301950100,Census Tract 9501,Loving County,Texas,98,0.969387755102041,0,0.030612244897959,0,0,0,0
1400000US48099980000,48099980000,Census Tract 9800,Coryell County,Texas,138,0.644927536231884,0.355072463768116,0,0,0,0,0
1400000US48245980000,48245980000,Census Tract 9800,Jefferson County,Texas,194,0.45360824742268,0,0,0.54639175257732,0,0,0
1400000US48269950100,48269950100,Census Tract 9501,King County,Texas,237,0.987341772151899,0,0,0,0,0.012658227848101,0
1400000US48113001701,48113001701,Census Tract 17.01,Dallas County,Texas,454,0.654185022026432,0.290748898678414,0,0.033039647577093,0,0.011013215859031,0.011013215859031
1400000US48201980100,48201980100,Census Tract 9801,Harris County,Texas,519,0.420038535645472,0.531791907514451,0,0,0,0.038535645472062,0.009633911368015
1400000US48113008603,48113008603,Census Tract 86.03,Dallas County,Texas,551,0.116152450090744,0.713248638838475,0,0,0,0.128856624319419,0.041742286751361
1400000US48441012100,48441012100,Census Tract 121,Taylor County,Texas,558,0.804659498207885,0.125448028673835,0,0,0,0.044802867383513,0.025089605734767
1400000US48261950100,48261950100,Census Tract 9501,Kenedy County,Texas,568,0.998239436619718,0,0,0,0,0.001760563380282,0
1400000US48141010319,48141010319,Census Tract 103.19,El Paso County,Texas,593,0.925801011804384,0,0,0,0,0.059021922428331,0.015177065767285
1400000US48033950100,48033950100,Census Tract 9501,Borden County,Texas,613,0.975530179445351,0,0,0,0,0,0.024469820554649
1400000US48201253400,48201253400,Census Tract 2534,Harris County,Texas,623,0.879614767255217,0.025682182985554,0,0.016051364365971,0.035313001605137,0.043338683788122,0
1400000US48263950100,48263950100,Census Tract 9501,Kent County,Texas,647,0.91499227202473,0.009273570324575,0.020092735703246,0,0,0.051004636785162,0.004636785162287
1400000US48479001813,48479001813,Census Tract 18.13,Webb County,Texas,683,0.989751098096633,0,0,0,0,0.010248901903368,0
1400000US48233950800,48233950800,Census Tract 9508,Hutchinson County,Texas,690,0.914492753623188,0.055072463768116,0,0.002898550724638,0,0.018840579710145,0.008695652173913
1400000US48141001203,48141001203,Census Tract 12.03,El Paso County,Texas,709,0.739069111424542,0,0,0.007052186177715,0,0.236953455571227,0.016925246826516
1400000US48113013713,48113013713,Census Tract 137.13,Dallas County,Texas,749,0.862483311081442,0.042723631508678,0.009345794392523,0,0,0.073431241655541,0.012016021361816
1400000US48311950100,48311950100,Census Tract 9501,McMullen County,Texas,774,0.988372093023256,0,0.011627906976744,0,0,0,0
1400000US48029980100,48029980100,Census Tract 9801,Bexar County,Texas,793,0.725094577553594,0.098360655737705,0.059268600252207,0.055485498108449,0.030264817150063,0.022698612862547,0.008827238335435
1400000US48393950100,48393950100,Census Tract 9501,Roberts County,Texas,805,0.971428571428571,0,0,0,0,0,0.028571428571429
1400000US48303000605,48303000605,Census Tract 6.05,Lubbock County,Texas,841,0.741973840665874,0.175980975029727,0.015457788347206,0.004756242568371,0,0.023781212841855,0.038049940546968
1400000US48029131611,48029131611,Census Tract 1316.11,Bexar County,Texas,873,0.530355097365407,0.214203894616266,0,0.126002290950745,0.016036655211913,0.096219931271478,0.017182130584193
1400000US48443950100,48443950100,Census Tract 9501,Terrell County,Texas,896,0.660714285714286,0.011160714285714,0.003348214285714,0,0,0.300223214285714,0.024553571428572
1400000US48167724500,48167724500,Census Tract 7245,Galveston County,Texas,904,0.738938053097345,0.165929203539823,0.002212389380531,0.017699115044248,0,0.029867256637168,0.045353982300885
1400000US48113013104,48113013104,Census Tract 131.04,Dallas County,Texas,908,0.898678414096916,0.077092511013216,0,0.006607929515419,0,0.005506607929515,0.012114537444934
1400000US48355002900,48355002900,Census Tract 29,Nueces County,Texas,917,0.687022900763359,0.214830970556161,0,0.068702290076336,0,0,0.029443838604144
1400000US48029161901,48029161901,Census Tract 1619.01,Bexar County,Texas,927,0.86084142394822,0,0,0,0,0.137001078748652,0.002157497303128
1400000US48303000700,48303000700,Census Tract 7,Lubbock County,Texas,975,0.82974358974359,0.006153846153846,0,0,0,0.16,0.004102564102564
1400000US48245005100,48245005100,Census Tract 51,Jefferson County,Texas,987,0.026342451874367,0.956433637284701,0,0,0,0,0.017223910840932
1400000US48321730303,48321730303,Census Tract 7303.03,Matagorda County,Texas,996,0.734939759036145,0.105421686746988,0,0,0,0.159638554216867,0
1400000US48167724101,48167724101,Census Tract 7241.01,Galveston County,Texas,1023,0.800586510263929,0.15347018572825,0.013685239491691,0,0,0.003910068426197,0.028347996089932
1400000US48029980003,48029980003,Census Tract 9800.03,Bexar County,Texas,1033,0.716360116166505,0.156824782187803,0.004840271055179,0.03484995159729,0,0.03484995159729,0.052274927395934
1400000US48167725500,48167725500,Census Tract 7255,Galveston County,Texas,1034,0.89458413926499,0.060928433268859,0,0.024177949709865,0,0.006769825918762,0.013539651837524
1400000US48113007826,48113007826,Census Tract 78.26,Dallas County,Texas,1036,0.612934362934363,0.266409266409266,0,0.057915057915058,0,0.062741312741313,0
1400000US48485011300,48485011300,Census Tract 113,Wichita County,Texas,1052,0.298479087452471,0.596958174904943,0.03041825095057,0,0,0.046577946768061,0.027566539923954
1400000US48141001800,48141001800,Census Tract 18,El Paso County,Texas,1063,0.77140169332079,0.074317968015052,0,0,0,0.111006585136406,0.043273753527752
1400000US48007950200,48007950200,Census Tract 9502,Aransas County,Texas,1085,0.930875576036866,0,0.00184331797235,0,0,0,0.067281105990783
1400000US48441011000,48441011000,Census Tract 110,Taylor County,Texas,1086,0.636279926335175,0.104972375690608,0,0,0.000920810313076,0.244935543278085,0.012891344383057
1400000US48201324200,48201324200,Census Tract 3242,Harris County,Texas,1087,0.701931922723091,0.014719411223551,0,0,0,0.283348666053358,0
1400000US48427950101,48427950101,Census Tract 9501.01,Starr County,Texas,1112,0.961330935251799,0,0,0,0,0.026079136690648,0.012589928057554
1400000US48029131700,48029131700,Census Tract 1317,Bexar County,Texas,1129,0.798937112488928,0.04162976085031,0.00177147918512,0.049601417183348,0,0.007085916740478,0.100974313551816
1400000US48201532002,48201532002,Census Tract 5320.02,Harris County,Texas,1139,0.761194029850746,0.136084284460053,0,0,0,0.012291483757682,0.090430201931519
1400000US48225950200,48225950200,Census Tract 9502,Houston County,Texas,1142,0.748686514886165,0.218038528896672,0,0.01138353765324,0,0.021891418563923,0
1400000US48111950100,48111950100,Census Tract 9501,Dallam County,Texas,1155,0.938528138528138,0,0.022510822510823,0.001731601731602,0,0.00952380952381,0.027705627705628
1400000US48485010100,48485010100,Census Tract 101,Wichita County,Texas,1158,0.413644214162349,0.31692573402418,0,0.004317789291883,0,0.212435233160622,0.052677029360967
1400000US48375010300,48375010300,Census Tract 103,Potter County,Texas,1160,0.639655172413793,0.19051724137931,0,0.049137931034483,0,0.012068965517241,0.108620689655172
1400000US48027023203,48027023203,Census Tract 232.03,Bell County,Texas,1160,0.676724137931034,0.125862068965517,0.007758620689655,0.082758620689655,0,0.041379310344828,0.06551724137931
1400000US48201554101,48201554101,Census Tract 5541.01,Harris County,Texas,1161,0.858742463393626,0.041343669250646,0,0.051679586563308,0,0.022394487510767,0.025839793281654
1400000US48029110700,48029110700,Census Tract 1107,Bexar County,Texas,1171,0.888983774551665,0.034158838599488,0.050384286934244,0.005123825789923,0,0.018787361229718,0.002561912894962
1400000US48485010200,48485010200,Census Tract 102,Wichita County,Texas,1177,0.745964316057774,0.180118946474087,0.033984706881903,0,0,0.012744265080714,0.027187765505523
1400000US48461950100,48461950100,Census Tract 9501,Upton County,Texas,1180,0.654237288135593,0.046610169491526,0.017796610169492,0.014406779661017,0,0.266949152542373,0
1400000US48113004000,48113004000,Census Tract 40,Dallas County,Texas,1185,0.050632911392405,0.946835443037975,0.00253164556962,0,0,0,0
1400000US48201454400,48201454400,Census Tract 4544,Harris County,Texas,1186,0.288364249578415,0.525295109612142,0.009274873524452,0.163575042158516,0,0.013490725126476,0
1400000US48113018403,48113018403,Census Tract 184.03,Dallas County,Texas,1188,0.698653198653199,0.182659932659933,0.007575757575758,0,0,0.094276094276094,0.016835016835017
1400000US48141010504,48141010504,Census Tract 105.04,El Paso County,Texas,1199,0.386155129274395,0,0,0,0,0.613844870725605,0
1400000US48051970100,48051970100,Census Tract 9701,Burleson County,Texas,1201,0.881765195670275,0.064113238967527,0,0,0,0.041631973355537,0.012489592006661
1400000US48215024301,48215024301,Census Tract 243.01,Hidalgo County,Texas,1211,0.957060280759703,0,0.008257638315442,0,0,0.034682080924856,0
1400000US48485011100,48485011100,Census Tract 111,Wichita County,Texas,1217,0.589975349219392,0.032867707477404,0.027115858668858,0.008216926869351,0,0.313064913722268,0.028759244042728
1400000US48167723501,48167723501,Census Tract 7235.01,Galveston County,Texas,1226,0.934747145187602,0.058727569331158,0,0,0,0.00326264274062,0.00326264274062
1400000US48201230100,48201230100,Census Tract 2301,Harris County,Texas,1229,0.215622457282343,0.688364524003255,0,0.001627339300244,0,0.094385679414158,0
1400000US48431950100,48431950100,Census Tract 9501,Sterling County,Texas,1231,0.911454102355808,0,0,0,0,0.078797725426483,0.009748172217709
1400000US48245006100,48245006100,Census Tract 61,Jefferson County,Texas,1241,0.082997582594682,0.911361804995971,0,0,0,0,0.005640612409347
1400000US48399950100,48399950100,Census Tract 9501,Runnels County,Texas,1242,0.965378421900161,0.034621578099839,0,0,0,0,0
1400000US48305950600,48305950600,Census Tract 9506,Lynn County,Texas,1243,0.896218825422365,0.009654062751408,0.006436041834272,0.02815768302494,0,0.027353177795656,0.03218020917136
1400000US48161000200,48161000200,Census Tract 2,Freestone County,Texas,1249,0.990392313851081,0.009607686148919,0,0,0,0,0
1400000US48345950100,48345950100,Census Tract 9501,Motley County,Texas,1252,0.875399361022364,0.01517571884984,0,0,0,0.078274760383387,0.031150159744409
1400000US48453001753,48453001753,Census Tract 17.53,Travis County,Texas,1255,0.61195219123506,0.051792828685259,0,0.223107569721116,0,0.020717131474104,0.092430278884462
1400000US48113003400,48113003400,Census Tract 34,Dallas County,Texas,1261,0.224425059476606,0.739888977002379,0,0.006344171292625,0,0.02934179222839,0
1400000US48113018802,48113018802,Census Tract 188.02,Dallas County,Texas,1261,0.685963521015067,0.220459952418715,0,0.013481363996828,0,0.05868358445678,0.021411578112609
1400000US48029140100,48029140100,Census Tract 1401,Bexar County,Texas,1261,0.711340206185567,0.011102299762094,0,0.005551149881047,0,0.264076130055511,0.007930214115781
1400000US48357950100,48357950100,Census Tract 9501,Ochiltree County,Texas,1263,0.921615201900237,0,0.026128266033254,0.002375296912114,0,0.026128266033254,0.02375296912114
1400000US48495950400,48495950400,Census Tract 9504,Winkler County,Texas,1272,0.962264150943396,0.012578616352201,0.00314465408805,0,0,0.011006289308176,0.011006289308176
1400000US48155950100,48155950100,Census Tract 9501,Foard County,Texas,1275,0.821960784313725,0.022745098039216,0.004705882352941,0,0,0.053333333333333,0.097254901960784
1400000US48437950400,48437950400,Census Tract 9504,Swisher County,Texas,1280,0.95078125,0.02734375,0,0,0,0.021875,0
1400000US48083950600,48083950600,Census Tract 9506,Coleman County,Texas,1283,0.894777864380358,0,0.043647700701481,0,0,0.033515198752923,0.028059236165238
1400000US48049950700,48049950700,Census Tract 9507,Brown County,Texas,1284,0.831775700934579,0.146417445482866,0,0.002336448598131,0,0.009345794392523,0.0101246105919
1400000US48245006300,48245006300,Census Tract 63,Jefferson County,Texas,1288,0.074534161490683,0.892080745341615,0,0,0,0.033385093167702,0
1400000US48027023201,48027023201,Census Tract 232.01,Bell County,Texas,1301,0.722521137586472,0.084550345887779,0.003074558032283,0.069946195234435,0,0.019215987701768,0.100691775557264
1400000US48167724800,48167724800,Census Tract 7248,Galveston County,Texas,1308,0.713302752293578,0.240061162079511,0.003058103975535,0.001529051987768,0,0.008409785932722,0.033639143730887
1400000US48225950600,48225950600,Census Tract 9506,Houston County,Texas,1310,0.742748091603053,0.248854961832061,0.008396946564886,0,0,0,0
1400000US48189950800,48189950800,Census Tract 9508,Hale County,Texas,1314,0.967275494672755,0.005327245053272,0,0.003805175038052,0.004566210045662,0.015220700152207,0.003805175038052
1400000US48355003303,48355003303,Census Tract 33.03,Nueces County,Texas,1314,0.997716894977169,0.002283105022831,0,0,0,0,0
1400000US48201340400,48201340400,Census Tract 3404,Harris County,Texas,1319,0.848369977255497,0.027293404094011,0.008339651250948,0.062168309325246,0,0,0.053828658074299
1400000US48215024302,48215024302,Census Tract 243.02,Hidalgo County,Texas,1319,0.944655041698256,0,0,0,0,0.055344958301744,0
1400000US48201210900,48201210900,Census Tract 2109,Harris County,Texas,1320,0.14469696969697,0.698484848484848,0,0,0.027272727272727,0.11969696969697,0.009848484848485
1400000US48253020101,48253020101,Census Tract 201.01,Jones County,Texas,1320,0.918939393939394,0.003787878787879,0,0,0,0.015909090909091,0.061363636363636
1400000US48141001700,48141001700,Census Tract 17,El Paso County,Texas,1322,0.466717095310136,0.052950075642965,0.031770045385779,0.009833585476551,0,0.404689863842663,0.034039334341906
1400000US48295950300,48295950300,Census Tract 9503,Lipscomb County,Texas,1327,0.819140919366993,0.008289374529013,0.031650339110776,0.017332328560663,0,0.058779201205727,0.064807837226828
1400000US48201552002,48201552002,Census Tract 5520.02,Harris County,Texas,1328,0.613704819277108,0.221385542168675,0,0.118975903614458,0,0.033132530120482,0.012801204819277
1400000US48481740300,48481740300,Census Tract 7403,Wharton County,Texas,1334,0.421289355322339,0.469265367316342,0,0.026986506746627,0,0.065967016491754,0.016491754122939
1400000US48441013000,48441013000,Census Tract 130,Taylor County,Texas,1336,0.599550898203593,0.193862275449102,0,0.050898203592814,0,0.061377245508982,0.094311377245509
1400000US48139060803,48139060803,Census Tract 608.03,Ellis County,Texas,1337,0.868362004487659,0.011967090501122,0.010471204188482,0.028421839940165,0,0.003739715781601,0.077038145100972
1400000US48167726000,48167726000,Census Tract 7260,Galveston County,Texas,1339,0.967886482449589,0.0134428678118,0,0.008215085884989,0,0,0.010455563853622
1400000US48389950500,48389950500,Census Tract 9505,Reeves County,Texas,1342,0.72354694485842,0,0,0,0,0.27645305514158,0
1400000US48441010800,48441010800,Census Tract 108,Taylor County,Texas,1351,0.426350851221318,0.168023686158401,0.00740192450037,0,0,0.38119911176906,0.017024426350851
1400000US48035950300,48035950300,Census Tract 9503,Bosque County,Texas,1353,0.991869918699187,0,0.00369549150037,0.001478196600148,0,0,0.002956393200296
1400000US48141002900,48141002900,Census Tract 29,El Paso County,Texas,1355,0.842066420664207,0.002214022140221,0,0.018450184501845,0,0.137269372693727,0
1400000US48245005400,48245005400,Census Tract 54,Jefferson County,Texas,1360,0.250735294117647,0.655882352941176,0,0.022794117647059,0.008088235294118,0.0625,0
1400000US48485013300,48485013300,Census Tract 133,Wichita County,Texas,1361,0.728141072740632,0.177810433504776,0.004408523144747,0.010286554004409,0,0.026451138868479,0.052902277736958
1400000US48069950100,48069950100,Census Tract 9501,Castro County,Texas,1362,0.970631424375918,0,0,0,0,0.004405286343612,0.02496328928047
1400000US48161000300,48161000300,Census Tract 3,Freestone County,Texas,1375,0.536727272727273,0.360727272727273,0.018909090909091,0.021818181818182,0,0.061818181818182,0
1400000US48115950600,48115950600,Census Tract 9506,Dawson County,Texas,1384,0.942196531791907,0.007947976878613,0,0,0,0.03106936416185,0.01878612716763
1400000US48453000700,48453000700,Census Tract 7,Travis County,Texas,1388,0.677953890489914,0.02521613832853,0.018011527377522,0.157060518731988,0,0.076368876080692,0.045389048991355
1400000US48219950100,48219950100,Census Tract 9501,Hockley County,Texas,1395,0.90179211469534,0.036559139784946,0.01505376344086,0,0,0.025806451612903,0.02078853046595
1400000US48245005900,48245005900,Census Tract 59,Jefferson County,Texas,1403,0.026372059871704,0.967925873129009,0,0,0,0.002851033499644,0.002851033499644
1400000US48113008705,48113008705,Census Tract 87.05,Dallas County,Texas,1403,0.17320028510335,0.638631503920171,0.004276550249465,0,0,0.181753385602281,0.002138275124733
1400000US48135000300,48135000300,Census Tract 3,Ector County,Texas,1403,0.91375623663578,0,0.011404133998575,0,0,0.050605844618674,0.024233784746971
1400000US48113004100,48113004100,Census Tract 41,Dallas County,Texas,1407,0.495380241648898,0.437100213219616,0,0,0,0.054726368159204,0.012793176972282
1400000US48061011301,48061011301,Census Tract 113.01,Cameron County,Texas,1408,0.983664772727273,0.007102272727273,0.004971590909091,0,0,0.004261363636364,0
1400000US48029191701,48029191701,Census Tract 1917.01,Bexar County,Texas,1410,0.945390070921986,0.004255319148936,0.00354609929078,0.010638297872341,0,0.005673758865248,0.030496453900709
1400000US48415950200,48415950200,Census Tract 9502,Scurry County,Texas,1415,0.94982332155477,0.000706713780919,0,0,0,0.014840989399293,0.034628975265018
1400000US48307950500,48307950500,Census Tract 9505,McCulloch County,Texas,1419,0.900634249471459,0,0.002818886539817,0,0,0.044397463002114,0.05214940098661
1400000US48217960600,48217960600,Census Tract 9606,Hill County,Texas,1420,0.741549295774648,0.147887323943662,0,0.009154929577465,0,0.093661971830986,0.007746478873239
1400000US48219950700,48219950700,Census Tract 9507,Hockley County,Texas,1423,0.916373858046381,0.007027406886859,0.004216444132115,0.01194659170766,0,0.026704146170063,0.033731553056922
1400000US48491021603,48491021603,Census Tract 216.03,Williamson County,Texas,1428,0.92156862745098,0.007703081232493,0.011204481792717,0.004201680672269,0,0.029411764705882,0.025910364145658
1400000US48121021723,48121021723,Census Tract 217.23,Denton County,Texas,1429,0.606018194541637,0.143456962911127,0,0.147655703289013,0,0.023792862141358,0.079076277116865
1400000US48491020201,48491020201,Census Tract 202.01,Williamson County,Texas,1435,0.970034843205575,0,0.007665505226481,0,0,0.018118466898955,0.00418118466899
1400000US48447950300,48447950300,Census Tract 9503,Throckmorton County,Texas,1436,0.977715877437326,0.00974930362117,0,0,0,0.002785515320334,0.00974930362117
1400000US48061010900,48061010900,Census Tract 109,Cameron County,Texas,1448,0.870165745856354,0.008977900552486,0,0.004834254143646,0,0.080110497237569,0.035911602209945
1400000US48507950100,48507950100,Census Tract 9501,Zavala County,Texas,1448,1,0,0,0,0,0,0
1400000US48453002212,48453002212,Census Tract 22.12,Travis County,Texas,1452,0.353305785123967,0.454545454545455,0,0,0,0.147382920110193,0.044765840220386
1400000US48113014901,48113014901,Census Tract 149.01,Dallas County,Texas,1453,0.463179628355127,0.035788024776325,0.008258774948383,0.056434962147282,0,0.436338609772884,0
1400000US48113001001,48113001001,Census Tract 10.01,Dallas County,Texas,1455,0.809621993127148,0.032302405498282,0.006185567010309,0.043986254295533,0,0.046735395189004,0.061168384879725
1400000US48045950200,48045950200,Census Tract 9502,Briscoe County,Texas,1457,0.862045298558682,0.008236101578586,0,0,0.015099519560741,0.017844886753603,0.096774193548387
1400000US48113007823,48113007823,Census Tract 78.23,Dallas County,Texas,1458,0.657750342935528,0.167352537722908,0,0.010973936899863,0,0.126200274348422,0.037722908093279
1400000US48375013000,48375013000,Census Tract 130,Potter County,Texas,1462,0.20656634746922,0.712722298221614,0,0,0.00547195622435,0.006839945280438,0.068399452804378
1400000US48439102800,48439102800,Census Tract 1028,Tarrant County,Texas,1465,0.96382252559727,0.002047781569966,0,0,0,0.003412969283276,0.030716723549488
1400000US48303010101,48303010101,Census Tract 101.01,Lubbock County,Texas,1469,0.946902654867257,0,0,0.012253233492172,0,0.040844111640572,0
1400000US48027020701,48027020701,Census Tract 207.01,Bell County,Texas,1474,0.616689280868385,0.263229308005427,0.002035278154681,0.003392130257802,0.009497964721845,0.096336499321574,0.008819538670285
1400000US48219950600,48219950600,Census Tract 9506,Hockley County,Texas,1474,0.932835820895522,0.003392130257802,0.002713704206242,0.004748982360923,0,0.020352781546811,0.0359565807327
1400000US48433950300,48433950300,Census Tract 9503,Stonewall County,Texas,1476,0.923441734417344,0.020325203252033,0.025745257452575,0,0,0.022357723577236,0.008130081300813
1400000US48375013200,48375013200,Census Tract 132,Potter County,Texas,1477,0.895734597156398,0.026404874746107,0.008801624915369,0.014895057549086,0,0.042654028436019,0.011509817197021
1400000US48113001203,48113001203,Census Tract 12.03,Dallas County,Texas,1481,0.887913571910871,0.010128291694801,0,0.008777852802161,0,0.077650236326806,0.015530047265361
1400000US48201430200,48201430200,Census Tract 4302,Harris County,Texas,1489,0.77165883143049,0.059100067159167,0,0.075889858965749,0,0.077904633982539,0.015446608462055
1400000US48439110903,48439110903,Census Tract 1109.03,Tarrant County,Texas,1489,0.825386165211551,0.099395567494963,0.006715916722633,0.034251175285427,0.011417058428476,0.006715916722633,0.016118200134318
1400000US48129950300,48129950300,Census Tract 9503,Donley County,Texas,1491,0.953051643192488,0.007377598926895,0.005365526492287,0.000670690811536,0,0.033534540576794,0
1400000US48479001103,48479001103,Census Tract 11.03,Webb County,Texas,1495,0.959866220735786,0,0,0,0,0.040133779264214,0
1400000US48181000502,48181000502,Census Tract 5.02,Grayson County,Texas,1496,0.806149732620321,0.038770053475936,0.010695187165775,0.052807486631016,0,0.008021390374332,0.08355614973262
1400000US48449950700,48449950700,Census Tract 9507,Titus County,Texas,1500,0.404,0.262666666666667,0.022666666666667,0.038,0,0.24,0.032666666666667
1400000US48299970600,48299970600,Census Tract 9706,Llano County,Texas,1506,0.960159362549801,0,0,0.00398406374502,0,0,0.035856573705179
1400000US48173950100,48173950100,Census Tract 9501,Glasscock County,Texas,1510,0.664238410596026,0,0,0,0,0.335761589403973,0
1400000US48113014205,48113014205,Census Tract 142.05,Dallas County,Texas,1510,0.779470198675497,0.02317880794702,0.005960264900662,0.141059602649007,0,0,0.050331125827815
1400000US48113007822,48113007822,Census Tract 78.22,Dallas County,Texas,1526,0.768020969855832,0.146788990825688,0,0.048492791612058,0,0.011140235910878,0.025557011795544
1400000US48061010602,48061010602,Census Tract 106.02,Cameron County,Texas,1532,0.952349869451697,0.010443864229765,0,0.008485639686684,0,0.007832898172324,0.02088772845953
1400000US48279950200,48279950200,Census Tract 9502,Lamb County,Texas,1534,0.945893089960887,0.020208604954368,0,0,0,0.013689700130378,0.020208604954368
1400000US48439111308,48439111308,Census Tract 1113.08,Tarrant County,Texas,1535,0.877524429967427,0.090553745928339,0,0.015635179153095,0,0,0.01628664495114
1400000US48081950100,48081950100,Census Tract 9501,Coke County,Texas,1538,0.877113133940182,0.018855656697009,0.001950585175553,0,0,0.093628088426528,0.008452535760728
1400000US48485010400,48485010400,Census Tract 104,Wichita County,Texas,1546,0.193402328589909,0.710866752910737,0,0.003234152652005,0,0.075679172056921,0.016817593790427
1400000US48201340201,48201340201,Census Tract 3402.01,Harris County,Texas,1546,0.66235446313066,0.057567917205692,0,0.248382923673997,0,0,0.031694695989651
1400000US48479001815,48479001815,Census Tract 18.15,Webb County,Texas,1560,0.96474358974359,0,0.007692307692308,0,0,0.027564102564103,0
1400000US48325000200,48325000200,Census Tract 2,Medina County,Texas,1560,0.977564102564103,0,0.004487179487179,0,0,0.017948717948718,0
1400000US48307950400,48307950400,Census Tract 9504,McCulloch County,Texas,1561,0.792440743113389,0,0,0,0,0.039077514413837,0.168481742472774
1400000US48099010504,48099010504,Census Tract 105.04,Coryell County,Texas,1576,0.727157360406091,0.088832487309645,0.027918781725888,0.024746192893401,0.00507614213198,0.005710659898477,0.120558375634518
1400000US48375012000,48375012000,Census Tract 120,Potter County,Texas,1577,0.823081800887762,0.110970196575777,0.01141407736208,0,0,0.016487000634115,0.038046924540266
1400000US48425000200,48425000200,Census Tract 2,Somervell County,Texas,1585,0.894637223974763,0,0.072555205047319,0,0,0.032807570977918,0
1400000US48035950200,48035950200,Census Tract 9502,Bosque County,Texas,1586,0.905422446406053,0.037200504413619,0.021437578814628,0.018915510718789,0,0.005674653215637,0.011349306431274
1400000US48141004107,48141004107,Census Tract 41.07,El Paso County,Texas,1593,0.866290018832392,0,0.004394224733208,0.002510985561833,0,0.10420590081607,0.022598870056497
