Crash ID,Agency,Case ID,County,Crash Date,Crash Death Count,Latitude,Longitude,Person Death Count,Person Type
16072111,SAN ANTONIO POLICE DEPARTMENT,SAPD17248639,BEXAR,2017-11-09,1,29.51076581,-98.56708703,1,4 - PEDESTRIAN
16072173,SAN ANTONIO POLICE DEPARTMENT,SAPD17248538,BEXAR,2017-11-09,1,29.47246292,-98.53401026,1,4 - PEDESTRIAN
16086935,SAN ANTONIO POLICE DEPARTMENT,SAPD17249859,BEXAR,2017-11-10,1,29.42422559,-98.45102349,1,4 - PEDESTRIAN
16089528,SAN ANTONIO POLICE DEPARTMENT,SAPD17254050,BEXAR,2017-11-16,1,29.40259794,-98.62750174,1,4 - PEDESTRIAN
16090142,SAN ANTONIO POLICE DEPARTMENT,SAPD17254407,BEXAR,2017-11-17,1,29.48022859,-98.36104402,1,4 - PEDESTRIAN
16117560,SAN ANTONIO POLICE DEPARTMENT,SAPD17265579,BEXAR,2017-12-02,1,29.37140498,-98.53404231,1,4 - PEDESTRIAN
16141631,SAN ANTONIO POLICE DEPARTMENT,SAPD17274372,BEXAR,2017-12-13,1,29.44849497,-98.58895309,1,4 - PEDESTRIAN
16162344,SAN ANTONIO POLICE DEPARTMENT,SAPD17277970,BEXAR,2017-12-18,1,29.39186063,-98.44713422,1,4 - PEDESTRIAN
16158888,SAN ANTONIO POLICE DEPARTMENT,SAPD17280176,BEXAR,2017-12-21,1,29.47417496,-98.51271743,1,4 - PEDESTRIAN
16160168,SAN ANTONIO POLICE DEPARTMENT,SAPD17281687,BEXAR,2017-12-23,1,29.37375201,-98.51514313,1,4 - PEDESTRIAN
16195403,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-000984,BEXAR,2018-01-08,1,29.2711178,-98.46177965,1,4 - PEDESTRIAN
16196401,SAN ANTONIO POLICE DEPARTMENT,SAPD18008346,BEXAR,2018-01-12,1,29.49083926,-98.43986641,1,4 - PEDESTRIAN
16203882,SAN ANTONIO POLICE DEPARTMENT,SAPD18007646,BEXAR,2018-01-12,1,29.5894082,-98.61120873,1,4 - PEDESTRIAN
16217652,SAN ANTONIO POLICE DEPARTMENT,SAPD18017016,BEXAR,2018-01-25,1,29.52873417,-98.43309454,1,4 - PEDESTRIAN
16243082,SAN ANTONIO POLICE DEPARTMENT,SAPD18023807,BEXAR,2018-02-03,1,29.36442761,-98.4462521,1,4 - PEDESTRIAN
16231211,SAN ANTONIO POLICE DEPARTMENT,SAPD18024421,BEXAR,2018-02-04,1,No Data,No Data,1,4 - PEDESTRIAN
16242512,UNIVERSAL CITY POLICE DEPARTMENT,1800002447,BEXAR,2018-02-05,1,29.55119219,-98.32090105,1,4 - PEDESTRIAN
16241292,SAN ANTONIO POLICE DEPARTMENT,SAPD18027527,BEXAR,2018-02-09,1,29.4465277,-98.53897772,1,4 - PEDESTRIAN
16260988,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-006367,BEXAR,2018-02-16,1,29.3947818,-98.62416119,1,4 - PEDESTRIAN
16260993,SAN ANTONIO POLICE DEPARTMENT,SAPD18036366,BEXAR,2018-02-20,1,29.32542352,-98.55176661,1,4 - PEDESTRIAN
16271488,SAN ANTONIO POLICE DEPARTMENT,SAPD18038744,BEXAR,2018-02-23,1,29.32728437,-98.42078936,1,4 - PEDESTRIAN
16281787,HELOTES POLICE DEPARTMENT,18-00604,BEXAR,2018-03-03,1,29.56380322,-98.69521299,1,4 - PEDESTRIAN
16319355,SAN ANTONIO POLICE DEPARTMENT,SAPD18046120,BEXAR,2018-03-05,1,29.47717456,-98.36786667,1,4 - PEDESTRIAN
16300873,SAN ANTONIO POLICE DEPARTMENT,SAPD18053700,BEXAR,2018-03-16,1,29.40396685,-98.54872841,1,4 - PEDESTRIAN
16313656,SAN ANTONIO POLICE DEPARTMENT,SAPD18059146,BEXAR,2018-03-22,1,29.55341665,-98.40367044,1,4 - PEDESTRIAN
16330381,BALCONES HEIGHTS POLICE DEPARTMENT,1804464,BEXAR,2018-03-28,1,29.48337496,-98.5556523,1,4 - PEDESTRIAN
16375720,SAN ANTONIO POLICE DEPARTMENT,SAPD18084690,BEXAR,2018-04-24,1,29.46149113,-98.41054236,1,4 - PEDESTRIAN
16388690,SAN ANTONIO POLICE DEPARTMENT,SAPD18088275,BEXAR,2018-04-28,1,29.47699017,-98.53849324,1,4 - PEDESTRIAN
16395950,SAN ANTONIO POLICE DEPARTMENT,SAPD18093786,BEXAR,2018-05-06,1,29.35668811,-98.50754698,1,4 - PEDESTRIAN
16408033,SAN ANTONIO POLICE DEPARTMENT,SAPD18100555,BEXAR,2018-05-14,1,29.3711385,-98.6367893,1,4 - PEDESTRIAN
16420864,SAN ANTONIO POLICE DEPARTMENT,SAPD18106056,BEXAR,2018-05-21,1,29.48335202,-98.49926094,1,4 - PEDESTRIAN
16431574,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-020142,BEXAR,2018-05-22,1,29.31293515,-98.3989176,1,4 - PEDESTRIAN
16427966,FAIR OAKS RANCH POLICE DEPARTMENT,18-0191,BEXAR,2018-05-23,1,No Data,No Data,1,4 - PEDESTRIAN
16430175,SAN ANTONIO POLICE DEPARTMENT,SAPD18109363,BEXAR,2018-05-25,1,29.4787731,-98.3597938,1,4 - PEDESTRIAN
16443049,SAN ANTONIO POLICE DEPARTMENT,SAPD18109319,BEXAR,2018-05-25,1,29.41974231,-98.52923053,1,4 - PEDESTRIAN
16439968,SAN ANTONIO POLICE DEPARTMENT,SAPD18110765,BEXAR,2018-05-27,1,29.44851926,-98.58434657,1,4 - PEDESTRIAN
16444032,SAN ANTONIO POLICE DEPARTMENT,SAPD18110306,BEXAR,2018-05-27,1,29.42506497,-98.49373231,1,4 - PEDESTRIAN
16449833,SAN ANTONIO POLICE DEPARTMENT,SAPD18114040,BEXAR,2018-05-31,1,29.35128965,-98.46241457,1,4 - PEDESTRIAN
16495711,SAN ANTONIO POLICE DEPARTMENT,SAPD18128400,BEXAR,2018-06-18,1,29.4469584,-98.54140148,1,4 - PEDESTRIAN
16496522,SAN ANTONIO POLICE DEPARTMENT,SAPD18128470,BEXAR,2018-06-19,1,29.43904292,-98.45459159,1,4 - PEDESTRIAN
16495562,CONVERSE POLICE DEPARTMENT,18-02157,BEXAR,2018-06-23,1,29.50212552,-98.28857979,1,4 - PEDESTRIAN
16484323,SAN ANTONIO POLICE DEPARTMENT,SAPD18132938,BEXAR,2018-06-24,1,No Data,No Data,1,4 - PEDESTRIAN
16496524,SAN ANTONIO POLICE DEPARTMENT,SAPD18134675,BEXAR,2018-06-27,1,29.45505318,-98.55206627,1,4 - PEDESTRIAN
16505995,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-026891,BEXAR,2018-07-07,1,29.2833158,-98.339814,1,4 - PEDESTRIAN
16518712,SAN ANTONIO POLICE DEPARTMENT,SAPD18143979,BEXAR,2018-07-08,1,29.5593325,-98.66073146,1,4 - PEDESTRIAN
16516182,SAN ANTONIO POLICE DEPARTMENT,SAPD18147046,BEXAR,2018-07-12,1,29.46371031,-98.64371704,1,4 - PEDESTRIAN
16529609,SAN ANTONIO POLICE DEPARTMENT,SAPD18148864,BEXAR,2018-07-15,1,29.50250496,-98.58141229,1,4 - PEDESTRIAN
16551242,SAN ANTONIO POLICE DEPARTMENT,SAPD18152670,BEXAR,2018-07-20,1,29.44970777,-98.57240361,1,4 - PEDESTRIAN
16545699,SAN ANTONIO POLICE DEPARTMENT,SAPD18161087,BEXAR,2018-07-31,1,29.54478473,-98.52940679,1,4 - PEDESTRIAN
16549215,SAN ANTONIO POLICE DEPARTMENT,SAPD18162572,BEXAR,2018-08-01,1,29.43083497,-98.51281231,1,4 - PEDESTRIAN
16562168,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-030893,BEXAR,2018-08-03,1,29.5101864,-98.72429302,1,4 - PEDESTRIAN
16566445,SAN ANTONIO POLICE DEPARTMENT,SAPD18165046,BEXAR,2018-08-05,1,29.43414687,-98.4973801,1,4 - PEDESTRIAN
16560545,SAN ANTONIO POLICE DEPARTMENT,SAPD18168128,BEXAR,2018-08-08,1,29.4299609,-98.56655341,1,4 - PEDESTRIAN
16597058,BEXAR COUNTY LAW ENFORCEMENT,2018-BCSO-034918,BEXAR,2018-08-29,1,29.3759107,-98.73243095,1,4 - PEDESTRIAN
16624149,SAN ANTONIO POLICE DEPARTMENT,SAPD18194451,BEXAR,2018-09-11,1,29.52350491,-98.41100543,1,4 - PEDESTRIAN
16634553,SAN ANTONIO POLICE DEPARTMENT,SAPD18194803,BEXAR,2018-09-12,1,29.35191485,-98.45773502,1,4 - PEDESTRIAN
16642609,SAN ANTONIO POLICE DEPARTMENT,SAPD18200758,BEXAR,2018-09-20,1,29.53085495,-98.61742228,1,4 - PEDESTRIAN
16643315,SAN ANTONIO POLICE DEPARTMENT,SAPD18202040,BEXAR,2018-09-21,1,29.47520534,-98.50785231,1,4 - PEDESTRIAN
16653534,SAN ANTONIO POLICE DEPARTMENT,SAPD18203701,BEXAR,2018-09-24,1,29.42987901,-98.56567562,1,4 - PEDESTRIAN
16694286,SAN ANTONIO POLICE DEPARTMENT,SAPD18220825,BEXAR,2018-10-16,1,29.51028547,-98.53880218,1,4 - PEDESTRIAN
16687633,SAN ANTONIO POLICE DEPARTMENT,SAPD18221443,BEXAR,2018-10-17,1,29.35671776,-98.49096232,1,4 - PEDESTRIAN
16731648,SAN ANTONIO POLICE DEPARTMENT,SAPD18229538,BEXAR,2018-10-29,1,29.51604618,-98.44719373,1,4 - PEDESTRIAN
16738535,SAN ANTONIO POLICE DEPARTMENT,SAPD18241315,BEXAR,2018-11-13,1,29.46855496,-98.50879516,1,4 - PEDESTRIAN
16813297,SAN ANTONIO POLICE DEPARTMENT,SAPD18250136,BEXAR,2018-11-26,1,29.42495195,-98.48969178,1,4 - PEDESTRIAN
16764744,SAN ANTONIO POLICE DEPARTMENT,SAPD18251833,BEXAR,2018-11-28,1,29.40687845,-98.57966852,1,4 - PEDESTRIAN
16808639,SAN ANTONIO POLICE DEPARTMENT,SAPD18251806,BEXAR,2018-11-28,1,29.53967384,-98.58387256,1,4 - PEDESTRIAN
16768903,SAN ANTONIO POLICE DEPARTMENT,SAPD18253987,BEXAR,2018-12-01,1,29.5067167,-98.39851204,1,4 - PEDESTRIAN
16811039,SAN ANTONIO POLICE DEPARTMENT,SAPD18268234,BEXAR,2018-12-20,1,29.36801185,-98.53999633,1,4 - PEDESTRIAN
16810234,SAN ANTONIO POLICE DEPARTMENT,SAPD18268827,BEXAR,2018-12-21,1,No Data,No Data,1,4 - PEDESTRIAN
16812621,SAN ANTONIO POLICE DEPARTMENT,SAPD18270018,BEXAR,2018-12-22,1,No Data,No Data,1,4 - PEDESTRIAN
16828015,SAN ANTONIO POLICE DEPARTMENT,SAPD19001248,BEXAR,2019-01-01,1,29.32015821,-98.5183787,1,4 - PEDESTRIAN
16827347,LEON VALLEY POLICE DEPARTMENT,201900007,BEXAR,2019-01-02,1,29.48068426,-98.5949708,1,4 - PEDESTRIAN
16844866,SAN ANTONIO POLICE DEPARTMENT,SAPD19009097,BEXAR,2019-01-13,1,29.32935563,-98.59382257,1,4 - PEDESTRIAN
16855879,SAN ANTONIO POLICE DEPARTMENT,SAPD19013389,BEXAR,2019-01-18,1,29.40328218,-98.54851332,1,4 - PEDESTRIAN
16862460,SAN ANTONIO POLICE DEPARTMENT,SAPD19014750,BEXAR,2019-01-20,1,29.49798995,-98.56556888,1,4 - PEDESTRIAN
16862469,SAN ANTONIO POLICE DEPARTMENT,SAPD19014769,BEXAR,2019-01-20,1,29.50672458,-98.58687261,1,4 - PEDESTRIAN
16859584,SAN ANTONIO POLICE DEPARTMENT,SAPD19015482,BEXAR,2019-01-21,1,29.51047697,-98.55212189,1,4 - PEDESTRIAN
16896904,SAN ANTONIO POLICE DEPARTMENT,SAPD19016118,BEXAR,2019-01-22,1,29.49301384,-98.43522665,1,4 - PEDESTRIAN
16877211,SAN ANTONIO POLICE DEPARTMENT,SAPD19018296,BEXAR,2019-01-25,1,29.31477544,-98.47550905,1,4 - PEDESTRIAN
16877208,SAN ANTONIO POLICE DEPARTMENT,SAPD19018997,BEXAR,2019-01-26,1,29.42242497,-98.49044231,1,4 - PEDESTRIAN
16894115,SAN ANTONIO POLICE DEPARTMENT,SAPD19019844,BEXAR,2019-01-27,1,No Data,No Data,1,4 - PEDESTRIAN
16880702,SAN ANTONIO POLICE DEPARTMENT,SAPD19022392,BEXAR,2019-01-31,1,29.41911497,-98.5338523,1,4 - PEDESTRIAN
16898667,SAN ANTONIO POLICE DEPARTMENT,SAPD19024234,BEXAR,2019-02-02,1,29.48578223,-98.5349623,1,4 - PEDESTRIAN
16902135,SAN ANTONIO POLICE DEPARTMENT,SAPD19023826,BEXAR,2019-02-02,1,29.37635498,-98.53415231,1,4 - PEDESTRIAN
16888081,SAN ANTONIO POLICE DEPARTMENT,SAPD19027947,BEXAR,2019-02-07,1,29.40256473,-98.4054514,1,4 - PEDESTRIAN
16921388,SAN ANTONIO POLICE DEPARTMENT,SAPD19040800,BEXAR,2019-02-25,1,No Data,No Data,1,4 - PEDESTRIAN
16955666,SAN ANTONIO POLICE DEPARTMENT,SAPD19052540,BEXAR,2019-03-13,1,29.42441555,-98.57803585,1,4 - PEDESTRIAN
16962976,SAN ANTONIO POLICE DEPARTMENT,SAPD19058004,BEXAR,2019-03-20,1,29.42396497,-98.49164231,1,4 - PEDESTRIAN
17030641,SAN ANTONIO POLICE DEPARTMENT,SAPD19066969,BEXAR,2019-03-31,1,29.31834265,-98.57620298,1,4 - PEDESTRIAN
17004076,SAN ANTONIO POLICE DEPARTMENT,SAPD19071323,BEXAR,2019-04-06,1,29.50903456,-98.54189556,1,4 - PEDESTRIAN
17016535,SAN ANTONIO POLICE DEPARTMENT,SAPD19080106,BEXAR,2019-04-17,1,29.41409295,-98.62397543,1,4 - PEDESTRIAN
17029669,SAN ANTONIO POLICE DEPARTMENT,SAPD19080942,BEXAR,2019-04-18,1,29.516366,-98.45957597,1,4 - PEDESTRIAN
17070465,SAN ANTONIO POLICE DEPARTMENT,SAPD19098982,BEXAR,2019-05-10,1,29.36904323,-98.60011333,1,4 - PEDESTRIAN
17092802,SAN ANTONIO POLICE DEPARTMENT,SAPD19110108,BEXAR,2019-05-24,1,29.42485623,-98.57700366,1,4 - PEDESTRIAN
17094187,SAN ANTONIO POLICE DEPARTMENT,SAPD19113275,BEXAR,2019-05-29,1,29.51577792,-98.49925231,1,4 - PEDESTRIAN
17107852,SAN ANTONIO POLICE DEPARTMENT,SAPD19117697,BEXAR,2019-06-03,1,29.43616497,-98.48934231,1,4 - PEDESTRIAN
17107531,SAN ANTONIO POLICE DEPARTMENT,SAPD19118793,BEXAR,2019-06-04,1,29.53289495,-98.49596231,1,4 - PEDESTRIAN
17328469,CASTLE HILLS POLICE DEPARTMENT,TA-19-0173,BEXAR,2019-06-09,1,29.52011947,-98.51782902,1,4 - PEDESTRIAN
17130075,SAN ANTONIO POLICE DEPARTMENT,SAPD19127889,BEXAR,2019-06-16,1,No Data,No Data,1,4 - PEDESTRIAN
17149905,SAN ANTONIO POLICE DEPARTMENT,SAPD19132588,BEXAR,2019-06-22,1,29.30234445,-98.38006886,1,4 - PEDESTRIAN
17151420,SAN ANTONIO POLICE DEPARTMENT,SAPD19133098,BEXAR,2019-06-23,1,29.38380807,-98.64329291,1,4 - PEDESTRIAN
17163816,SAN ANTONIO POLICE DEPARTMENT,SAPD19141013,BEXAR,2019-07-03,1,29.39625166,-98.51702873,1,4 - PEDESTRIAN
17164917,SAN ANTONIO POLICE DEPARTMENT,SAPD19141322,BEXAR,2019-07-03,1,29.3839304,-98.46920757,1,4 - PEDESTRIAN
17164619,SAN ANTONIO POLICE DEPARTMENT,SAPD19142378,BEXAR,2019-07-05,1,29.40897491,-98.5567723,1,4 - PEDESTRIAN
17171265,SAN ANTONIO POLICE DEPARTMENT,SAPD19145088,BEXAR,2019-07-08,1,29.38605498,-98.47568846,1,4 - PEDESTRIAN
17186845,BEXAR COUNTY LAW ENFORCEMENT,2019-BCSO-021180,BEXAR,2019-07-18,1,29.67561649,-98.65739343,1,4 - PEDESTRIAN
17213255,SAN ANTONIO POLICE DEPARTMENT,SAPD19160722,BEXAR,2019-07-29,1,29.51444982,-98.46568188,1,4 - PEDESTRIAN
17234490,SAN ANTONIO POLICE DEPARTMENT,SAPD19173880,BEXAR,2019-08-15,1,29.41362429,-98.48035296,1,4 - PEDESTRIAN
17261152,SAN ANTONIO POLICE DEPARTMENT,SAPD19180929,BEXAR,2019-08-23,1,29.32246196,-98.53262802,1,4 - PEDESTRIAN
17257358,SAN ANTONIO POLICE DEPARTMENT,SAPD19181875,BEXAR,2019-08-25,1,29.40082801,-98.5355828,1,4 - PEDESTRIAN
17282599,SAN ANTONIO POLICE DEPARTMENT,SAPD19183423,BEXAR,2019-08-27,1,29.55274722,-98.41044944,1,4 - PEDESTRIAN
17263143,SAN ANTONIO POLICE DEPARTMENT,SAPD19187253,BEXAR,2019-08-31,1,29.45016134,-98.57707297,1,4 - PEDESTRIAN
17273140,SAN ANTONIO POLICE DEPARTMENT,SAPD19187272,BEXAR,2019-08-31,1,29.38024994,-98.52930419,1,4 - PEDESTRIAN
17284840,CONVERSE POLICE DEPARTMENT,19003199,BEXAR,2019-09-07,1,29.51091017,-98.30819735,1,4 - PEDESTRIAN
17282199,SAN ANTONIO POLICE DEPARTMENT,SAPD19193474,BEXAR,2019-09-08,1,29.50073786,-98.49924231,1,4 - PEDESTRIAN
17297052,SAN ANTONIO POLICE DEPARTMENT,SAPD19200864,BEXAR,2019-09-18,1,29.4652495,-98.54029953,1,4 - PEDESTRIAN
17304115,SAN ANTONIO POLICE DEPARTMENT,SAPD19203766,BEXAR,2019-09-21,1,29.39199386,-98.43312233,1,4 - PEDESTRIAN
17310548,SAN ANTONIO POLICE DEPARTMENT,SAPD19203249,BEXAR,2019-09-21,1,29.44064497,-98.49545231,1,4 - PEDESTRIAN
17310615,SAN ANTONIO POLICE DEPARTMENT,SAPD19207032,BEXAR,2019-09-26,1,29.56944358,-98.65183051,1,4 - PEDESTRIAN
17317427,SAN ANTONIO POLICE DEPARTMENT,SAPD19210860,BEXAR,2019-09-30,1,29.55167504,-98.40909408,1,4 - PEDESTRIAN
17373433,SAN ANTONIO POLICE DEPARTMENT,SAPD19219852,BEXAR,2019-10-12,1,29.52703358,-98.55787656,1,4 - PEDESTRIAN
17355242,SAN ANTONIO POLICE DEPARTMENT,SAPD19221897,BEXAR,2019-10-15,1,29.42630644,-98.48061232,1,4 - PEDESTRIAN
17375319,SAN ANTONIO POLICE DEPARTMENT,SAPD19233104,BEXAR,2019-10-29,1,29.41395975,-98.60284706,1,4 - PEDESTRIAN
17393505,SAN ANTONIO POLICE DEPARTMENT,SAPD19235402,BEXAR,2019-11-01,1,29.49558982,-98.40081197,1,4 - PEDESTRIAN
17393540,SAN ANTONIO POLICE DEPARTMENT,SAPD19235503,BEXAR,2019-11-02,1,29.30679157,-98.53631152,1,4 - PEDESTRIAN
17403444,SAN ANTONIO POLICE DEPARTMENT,SAPD19240763,BEXAR,2019-11-08,1,29.43082262,-98.5547872,1,4 - PEDESTRIAN
17401692,SAN ANTONIO POLICE DEPARTMENT,SAPD19243445,BEXAR,2019-11-12,1,29.43170828,-98.40547089,1,4 - PEDESTRIAN
17419950,SAN ANTONIO POLICE DEPARTMENT,SAPD19250670,BEXAR,2019-11-22,1,29.46698755,-98.49929231,1,4 - PEDESTRIAN
17431156,SAN ANTONIO POLICE DEPARTMENT,SAPD19251607,BEXAR,2019-11-24,1,29.37679661,-98.49943347,1,4 - PEDESTRIAN
17446377,SAN ANTONIO POLICE DEPARTMENT,SAPD19258751,BEXAR,2019-12-04,1,29.41783498,-98.65742119,1,4 - PEDESTRIAN
17465455,SAN ANTONIO POLICE DEPARTMENT,SAPD19266714,BEXAR,2019-12-12,1,29.48796945,-98.70797212,1,4 - PEDESTRIAN
17469754,SAN ANTONIO POLICE DEPARTMENT,SAPD19269990,BEXAR,2019-12-18,1,29.49130857,-98.48186935,1,4 - PEDESTRIAN
17473195,BEXAR COUNTY LAW ENFORCEMENT,2019-BCSO-037088,BEXAR,2019-12-22,1,29.67264847,-98.63411522,1,4 - PEDESTRIAN
17515776,SAN ANTONIO POLICE DEPARTMENT,SAPD19277180,BEXAR,2019-12-29,1,29.6559973,-98.62571786,1,4 - PEDESTRIAN
17514827,SAN ANTONIO POLICE DEPARTMENT,SAPD20001627,BEXAR,2020-01-03,1,29.30967203,-98.61656525,1,4 - PEDESTRIAN
17502181,SAN ANTONIO POLICE DEPARTMENT,SAPD20003459,BEXAR,2020-01-05,1,29.54691832,-98.50918949,1,4 - PEDESTRIAN
17545495,SAN ANTONIO POLICE DEPARTMENT,SAPD20007987,BEXAR,2020-01-11,1,29.37960498,-98.50429231,1,4 - PEDESTRIAN
17521337,SAN ANTONIO POLICE DEPARTMENT,SAPD20010955,BEXAR,2020-01-15,1,29.49118181,-98.69747408,1,4 - PEDESTRIAN
17569493,SAN ANTONIO POLICE DEPARTMENT,SAPD20018388,BEXAR,2020-01-26,1,29.45440559,-98.55120952,1,4 - PEDESTRIAN
17544790,SAN ANTONIO POLICE DEPARTMENT,SAPD20022851,BEXAR,2020-02-01,1,29.4534654,-98.48240114,1,4 - PEDESTRIAN
17580883,SAN ANTONIO POLICE DEPARTMENT,SAPD20038329,BEXAR,2020-02-21,1,29.35375335,-98.56563959,1,4 - PEDESTRIAN
17589921,SAN ANTONIO POLICE DEPARTMENT,SAPD20041530,BEXAR,2020-02-26,1,29.5401837,-98.42174405,1,4 - PEDESTRIAN
17591750,SAN ANTONIO POLICE DEPARTMENT,SAPD20042081,BEXAR,2020-02-26,1,29.55471455,-98.48588148,1,4 - PEDESTRIAN
17624426,SAN ANTONIO POLICE DEPARTMENT,SAPD20042330,BEXAR,2020-02-27,1,29.5507487,-98.62673289,1,4 - PEDESTRIAN
17613584,SAN ANTONIO POLICE DEPARTMENT,SAPD20051267,BEXAR,2020-03-10,1,29.45575273,-98.41362951,1,4 - PEDESTRIAN
17635292,SAN ANTONIO POLICE DEPARTMENT,SAPD20054978,BEXAR,2020-03-15,1,29.54723713,-98.36616341,1,4 - PEDESTRIAN
17635298,SAN ANTONIO POLICE DEPARTMENT,SAPD20056904,BEXAR,2020-03-17,1,29.46877749,-98.60250321,1,4 - PEDESTRIAN
17629914,SAN ANTONIO POLICE DEPARTMENT,SAPD20057079,BEXAR,2020-03-18,1,29.41234482,-98.60666016,1,4 - PEDESTRIAN
17639584,SAN ANTONIO POLICE DEPARTMENT,SAPD20058903,BEXAR,2020-03-20,1,29.38855084,-98.40460003,1,4 - PEDESTRIAN
17677244,SAN ANTONIO POLICE DEPARTMENT,SAPD20059833,BEXAR,2020-03-20,1,No Data,No Data,1,4 - PEDESTRIAN
17647606,SAN ANTONIO POLICE DEPARTMENT,SAPD20066242,BEXAR,2020-04-02,1,29.40154498,-98.48555232,1,4 - PEDESTRIAN
17647605,SAN ANTONIO POLICE DEPARTMENT,SAPD20066783,BEXAR,2020-04-03,1,29.35180498,-98.48124908,1,4 - PEDESTRIAN
17654087,SAN ANTONIO POLICE DEPARTMENT,SAPD20068280,BEXAR,2020-04-06,1,29.4215817,-98.58476802,1,4 - PEDESTRIAN
17688786,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-008686,BEXAR,2020-04-16,1,29.38836479,-98.23891058,1,4 - PEDESTRIAN
17665712,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-009084,BEXAR,2020-04-23,1,29.43094198,-98.73041226,1,4 - PEDESTRIAN
17665792,SAN ANTONIO POLICE DEPARTMENT,SAPD20078188,BEXAR,2020-04-23,1,29.46904029,-98.5698438,1,4 - PEDESTRIAN
17700773,SAN ANTONIO POLICE DEPARTMENT,SAPD20084080,BEXAR,2020-05-03,1,29.49987576,-98.42190291,1,4 - PEDESTRIAN
17679249,SAN ANTONIO POLICE DEPARTMENT,SAPD20084808,BEXAR,2020-05-05,1,29.4369382,-98.49681971,1,4 - PEDESTRIAN
17694930,SAN ANTONIO POLICE DEPARTMENT,SAPD20090978,BEXAR,2020-05-14,1,29.31267236,-98.39961294,1,4 - PEDESTRIAN
17729961,SAN ANTONIO POLICE DEPARTMENT,SAPD20110114,BEXAR,2020-06-11,1,29.41127372,-98.38925714,1,4 - PEDESTRIAN
17777968,SAN ANTONIO POLICE DEPARTMENT,SAPD20119210,BEXAR,2020-06-25,1,29.50197496,-98.49922231,1,4 - PEDESTRIAN
17773747,SAN ANTONIO POLICE DEPARTMENT,SAPD20130215,BEXAR,2020-07-11,1,29.37945947,-98.5005471,1,4 - PEDESTRIAN
17771999,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-013823,BEXAR,2020-07-13,1,29.24743325,-98.75574887,1,4 - PEDESTRIAN
17788176,SAN ANTONIO POLICE DEPARTMENT,SAPD20139715,BEXAR,2020-07-25,1,29.40645941,-98.64967312,1,4 - PEDESTRIAN
17812454,SAN ANTONIO POLICE DEPARTMENT,SAPD20145900,BEXAR,2020-08-03,1,29.52956946,-98.43165576,1,4 - PEDESTRIAN
17803033,SAN ANTONIO POLICE DEPARTMENT,SAPD20147273,BEXAR,2020-08-05,1,29.42480076,-98.41935792,1,4 - PEDESTRIAN
17805645,SAN ANTONIO POLICE DEPARTMENT,SAPD20148675,BEXAR,2020-08-07,1,29.47587791,-98.50784445,1,4 - PEDESTRIAN
17812475,SAN ANTONIO POLICE DEPARTMENT,SAPD20151319,BEXAR,2020-08-11,1,29.44517089,-98.52495044,1,4 - PEDESTRIAN
17845423,SAN ANTONIO POLICE DEPARTMENT,SAPD20163179,BEXAR,2020-08-28,1,29.37753863,-98.61433094,1,4 - PEDESTRIAN
17858742,SAN ANTONIO POLICE DEPARTMENT,SAPD20163859,BEXAR,2020-08-29,1,29.43397387,-98.51014967,1,4 - PEDESTRIAN
17863489,SAN ANTONIO POLICE DEPARTMENT,SAPD20172442,BEXAR,2020-09-10,1,29.35528706,-98.41913251,1,4 - PEDESTRIAN
17882089,SAN ANTONIO POLICE DEPARTMENT,SAPD20180376,BEXAR,2020-09-22,1,29.41783498,-98.65476227,1,4 - PEDESTRIAN
17908106,SAN ANTONIO POLICE DEPARTMENT,SAPD20181482,BEXAR,2020-09-23,1,29.41473669,-98.64962148,1,4 - PEDESTRIAN
17886287,SAN ANTONIO POLICE DEPARTMENT,SAPD20185124,BEXAR,2020-09-29,1,29.46154952,-98.64130151,1,4 - PEDESTRIAN
17890510,SAN ANTONIO POLICE DEPARTMENT,SAPD20185788,BEXAR,2020-09-30,1,29.43208497,-98.52646231,1,4 - PEDESTRIAN
17889768,SAN ANTONIO POLICE DEPARTMENT,SAPD20186952,BEXAR,2020-10-01,1,29.38794498,-98.50030231,1,4 - PEDESTRIAN
17909926,SAN ANTONIO POLICE DEPARTMENT,SAPD20196066,BEXAR,2020-10-13,1,29.36288494,-98.53404231,1,4 - PEDESTRIAN
17913253,SAN ANTONIO POLICE DEPARTMENT,SAPD20196781,BEXAR,2020-10-14,1,29.33331661,-98.50382424,1,4 - PEDESTRIAN
17913412,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-019754,BEXAR,2020-10-16,1,29.27109602,-98.3021583,1,4 - PEDESTRIAN
17914160,SAN ANTONIO POLICE DEPARTMENT,SAPD20197764,BEXAR,2020-10-16,1,29.4970454,-98.40051668,1,4 - PEDESTRIAN
17921387,SAN ANTONIO POLICE DEPARTMENT,SAPD20198432,BEXAR,2020-10-16,1,29.44250221,-98.63876167,1,4 - PEDESTRIAN
